"datetime";"termeles_kW";"cloudCover";"temperature";"humidity";"eromu";"icon";"precipProbability";"precipIntensity";"dewPoint";"apparentTemperature";"Rad";"ForecastOrNot";"GHI";"TOA"
2019-05-16 12:15:00;83,314;0,925;12,0375;0,8325;"szigetvar_gamma";"partly-cloudy-day";0,0675;0,013325;9,2875;12,0375;497;1;233,151;294,2464
2019-05-16 12:30:00;118,636;0,92;12,215;0,825;"szigetvar_gamma";"partly-cloudy-day";0,065;0,01395;9,345;12,215;497;1;234,8557;296,1262
2019-05-16 12:45:00;189,977;0,915;12,3925;0,8175;"szigetvar_gamma";"partly-cloudy-day";0,0625;0,014575;9,4025;12,3925;497;1;235,7063;297,0763
2019-05-16 13:00:00;194,267;0,91;12,57;0,81;"szigetvar_gamma";"partly-cloudy-day";0,06;0,0152;9,46;12,57;497;1;235,6991;297,0926
2019-05-16 13:15:00;161,64;0,9075;12,75;0,805;"szigetvar_gamma";"partly-cloudy-day";0,0575;0,0152;9,505;12,75;497;1;234,8343;296,175
2019-05-16 13:30:00;112,549;0,905;12,93;0,8;"szigetvar_gamma";"partly-cloudy-day";0,055;0,0152;9,55;12,93;497;1;233,1161;294,3277
2019-05-16 13:45:00;83,514;0,9025;13,11;0,795;"szigetvar_gamma";"partly-cloudy-day";0,0525;0,0152;9,595;13,11;497;1;230,5531;291,5586
2019-05-16 14:00:00;103,769;0,9;13,29;0,79;"szigetvar_gamma";"partly-cloudy-day";0,05;0,0152;9,64;13,29;497;1;227,1577;287,8796
2019-05-16 14:15:00;101,773;0,905;13,4275;0,785;"szigetvar_gamma";"partly-cloudy-day";0,05;0,014575;9,675;13,4275;497;1;222,9581;283,3066
2019-05-16 14:30:00;101,574;0,91;13,565;0,78;"szigetvar_gamma";"partly-cloudy-day";0,05;0,01395;9,71;13,565;497;1;217,9752;277,8593
2019-05-16 14:45:00;97,383;0,915;13,7025;0,775;"szigetvar_gamma";"partly-cloudy-day";0,05;0,013325;9,745;13,7025;492;1;212,2219;271,5609
2019-05-16 15:00:00;72,039;0,92;13,84;0,77;"szigetvar_gamma";"partly-cloudy-day";0,05;0,0127;9,78;13,84;477;1;205,7265;264,4387
2019-05-16 15:15:00;71,54;0,9275;13,9375;0,765;"szigetvar_gamma";"partly-cloudy-day";0,0475;0,0127;9,805;13,9375;461;1;198,5208;256,5231
2019-05-16 15:30:00;62,56;0,935;14,035;0,76;"szigetvar_gamma";"partly-cloudy-day";0,045;0,0127;9,83;14,035;442;1;190,6404;247,8482
2019-05-16 15:45:00;63,658;0,9425;14,1325;0,755;"szigetvar_gamma";"partly-cloudy-day";0,0425;0,0127;9,855;14,1325;423;1;182,1247;238,4511
2019-05-16 16:00:00;53,481;0,95;14,23;0,75;"szigetvar_gamma";"cloudy";0,04;0,0127;9,88;14,23;402;1;173,0168;228,3722
2019-05-16 16:15:00;43,802;0,9575;14,2575;0,75;"szigetvar_gamma";"cloudy";0,04;0,012075;9,895;14,2575;381;1;163,3635;217,6547
2019-05-16 16:30:00;46,895;0,965;14,285;0,75;"szigetvar_gamma";"cloudy";0,04;0,01145;9,91;14,285;358;1;153,2156;206,3446
2019-05-16 16:45:00;59,068;0,9725;14,3125;0,75;"szigetvar_gamma";"cloudy";0,04;0,010825;9,925;14,3125;334;1;142,628;194,4903
2019-05-16 17:00:00;51,485;0,98;14,34;0,75;"szigetvar_gamma";"cloudy";0,04;0,0102;9,94;14,34;309;1;131,6601;182,1427
2019-05-16 17:15:00;17,86;0,9825;14,3175;0,7525;"szigetvar_gamma";"cloudy";0,0375;0,00955;9,9575;14,3175;284;1;120,3949;169,3548
2019-05-16 17:30:00;25,543;0,985;14,295;0,755;"szigetvar_gamma";"cloudy";0,035;0,0089;9,975;14,295;258;1;108,9013;156,1814
2019-05-16 17:45:00;20,554;0,9875;14,2725;0,7575;"szigetvar_gamma";"cloudy";0,0325;0,00825;9,9925;14,2725;231;1;97,2379;142,6788
2019-05-16 18:00:00;18,558;0,99;14,25;0,76;"szigetvar_gamma";"cloudy";0,03;0,0076;10,01;14,25;204;1;85,4912;128,905
2019-05-16 18:15:00;16,064;0,99;14,0775;0,7675;"szigetvar_gamma";"cloudy";0,0225;0,0057;10,0175;14,0775;177;1;73,7587;114,9191
2019-05-16 18:30:00;16,663;0,99;13,905;0,775;"szigetvar_gamma";"cloudy";0,015;0,0038;10,025;13,905;149;1;62,1525;100,781
2019-05-16 18:45:00;13,17;0,99;13,7325;0,7825;"szigetvar_gamma";"cloudy";0,0075;0,0019;10,0325;13,7325;121;1;50,8034;86,5512
2019-05-16 19:00:00;10,377;0,99;13,56;0,79;"szigetvar_gamma";"cloudy";0;0;10,04;13,56;94;1;39,8678;72,2907
2019-05-16 19:15:00;9,578;0,9875;13,3425;0,8;"szigetvar_gamma";"cloudy";0;0;10,0175;13,3425;66;1;29,538;58,0606
2019-05-16 19:30:00;5,687;0,985;13,125;0,81;"szigetvar_gamma";"cloudy";0;0;9,995;13,125;39;1;20,0597;43,922
2019-05-16 19:45:00;2,095;0,9825;12,9075;0,82;"szigetvar_gamma";"cloudy";0;0;9,9725;12,9075;13;1;11,7587;29,9353
2019-05-16 20:00:00;0,399;0,98;12,69;0,83;"szigetvar_gamma";"cloudy";0;0;9,95;12,69;0;1;5,0856;16,1605
2019-05-16 20:15:00;0;0,9625;12,46;0,8375;"szigetvar_gamma";"cloudy";0;0;9,855;12,46;0;1;0,7699;3,2523
2019-05-16 20:30:00;0;0,945;12,23;0,845;"szigetvar_gamma";"cloudy";0;0;9,76;12,23;0;1;0;0
2019-05-16 20:45:00;0;0,9275;12;0,8525;"szigetvar_gamma";"cloudy";0;0;9,665;12;0;1;0;0
2019-05-16 21:00:00;0;0,91;11,77;0,86;"szigetvar_gamma";"partly-cloudy-night";0;0;9,57;11,77;0;1;0;0
2019-05-16 21:15:00;0;0,8825;11,5425;0,865;"szigetvar_gamma";"partly-cloudy-night";0;0;9,43;11,5425;0;1;0;0
2019-05-16 21:30:00;0;0,855;11,315;0,87;"szigetvar_gamma";"partly-cloudy-night";0;0;9,29;11,315;0;1;0;0
2019-05-16 21:45:00;0;0,8275;11,0875;0,875;"szigetvar_gamma";"partly-cloudy-night";0;0;9,15;11,0875;0;1;0;0
2019-05-16 22:00:00;0;0,8;10,86;0,88;"szigetvar_gamma";"partly-cloudy-night";0;0;9,01;10,86;0;1;0;0
2019-05-16 22:15:00;0;0,7725;10,65;0,8875;"szigetvar_gamma";"partly-cloudy-night";0;0;8,8925;10,65;0;1;0;0
2019-05-16 22:30:00;0;0,745;10,44;0,895;"szigetvar_gamma";"partly-cloudy-night";0;0;8,775;10,44;0;1;0;0
2019-05-16 22:45:00;0;0,7175;10,23;0,9025;"szigetvar_gamma";"partly-cloudy-night";0;0;8,6575;10,23;0;1;0;0
2019-05-16 23:00:00;0;0,69;10,02;0,91;"szigetvar_gamma";"partly-cloudy-night";0;0;8,54;10,02;0;1;0;0
2019-05-16 23:15:00;0;0,6575;9,855;0,915;"szigetvar_gamma";"partly-cloudy-night";0;0;8,47;9,855;0;1;0;0
2019-05-16 23:30:00;0;0,625;9,69;0,92;"szigetvar_gamma";"partly-cloudy-night";0;0;8,4;9,69;0;1;0;0
2019-05-16 23:45:00;0;0,5925;9,525;0,925;"szigetvar_gamma";"partly-cloudy-night";0;0;8,33;9,525;0;1;0;0
2019-05-17 00:00:00;0;0,87;8,01;0,92;"szigetvar_gamma";"partly-cloudy-night";0;0;6,78;8,01;0;1;0;0
2019-05-17 00:15:00;0;0,8475;7,885;0,9225;"szigetvar_gamma";"partly-cloudy-night";0;0;6,69;7,885;0;1;0;0
2019-05-17 00:30:00;0;0,825;7,76;0,925;"szigetvar_gamma";"partly-cloudy-night";0;0;6,6;7,76;0;1;0;0
2019-05-17 00:45:00;0;0,8025;7,635;0,9275;"szigetvar_gamma";"partly-cloudy-night";0;0;6,51;7,635;0;1;0;0
2019-05-17 01:00:00;0;0,78;7,51;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;6,42;7,51;0;1;0;0
2019-05-17 01:15:00;0;0,75;7,415;0,9325;"szigetvar_gamma";"partly-cloudy-night";0;0;6,3625;7,415;0;1;0;0
2019-05-17 01:30:00;0;0,72;7,32;0,935;"szigetvar_gamma";"partly-cloudy-night";0;0;6,305;7,32;0;1;0;0
2019-05-17 01:45:00;0;0,69;7,225;0,9375;"szigetvar_gamma";"partly-cloudy-night";0;0;6,2475;7,225;0;1;0;0
2019-05-17 02:00:00;0;0,66;7,13;0,94;"szigetvar_gamma";"partly-cloudy-night";0;0;6,19;7,13;0;1;0;0
2019-05-17 02:15:00;0;0,6075;7,0275;0,9425;"szigetvar_gamma";"partly-cloudy-night";0;0;6,135;7,0275;0;1;0;0
2019-05-17 02:30:00;0;0,555;6,925;0,945;"szigetvar_gamma";"partly-cloudy-night";0;0;6,08;6,925;0;1;0;0
2019-05-17 02:45:00;0;0,5025;6,8225;0,9475;"szigetvar_gamma";"partly-cloudy-night";0;0;6,025;6,8225;0;1;0;0
2019-05-17 03:00:00;0;0,45;6,72;0,95;"szigetvar_gamma";"partly-cloudy-night";0;0;5,97;6,72;0;1;0;0
2019-05-17 03:15:00;0;0,385;6,6425;0,9525;"szigetvar_gamma";"partly-cloudy-night";0;0;5,93;6,6425;0;1;0;0
2019-05-17 03:30:00;0;0,32;6,565;0,955;"szigetvar_gamma";"partly-cloudy-night";0;0;5,89;6,565;0;1;0;0
2019-05-17 03:45:00;0;0,255;6,4875;0,9575;"szigetvar_gamma";"partly-cloudy-night";0;0;5,85;6,4875;0;1;0;0
2019-05-17 04:00:00;0;0,19;6,41;0,96;"szigetvar_gamma";"clear-night";0;0;5,81;6,41;0;1;0;0
2019-05-17 04:15:00;0;0,145;6,45;0,96;"szigetvar_gamma";"clear-night";0;0;5,855;6,45;0;1;0;0
2019-05-17 04:30:00;0;0,1;6,49;0,96;"szigetvar_gamma";"clear-night";0;0;5,9;6,49;0;1;0;0
2019-05-17 04:45:00;0;0,055;6,53;0,96;"szigetvar_gamma";"clear-night";0;0;5,945;6,53;0;1;0;0
2019-05-17 05:00:00;0;0,01;6,57;0,96;"szigetvar_gamma";"clear-night";0;0;5,99;6,57;0;1;0;0
2019-05-17 05:15:00;0;0,0075;6,835;0,9575;"szigetvar_gamma";"clear-night";0;0;6,205;6,835;0;1;0;0
2019-05-17 05:30:00;0,1;0,005;7,1;0,955;"szigetvar_gamma";"clear-night";0;0;6,42;7,1;8;1;0,747;3,2735
2019-05-17 05:45:00;1,297;0,0025;7,365;0,9525;"szigetvar_gamma";"clear-night";0;0;6,635;7,365;34;1;4,8104;16,1946
2019-05-17 06:00:00;3,891;0;7,63;0,95;"szigetvar_gamma";"clear-day";0;0;6,85;7,63;61;1;11,0153;29,9725
2019-05-17 06:15:00;7,184;0;8,0975;0,94;"szigetvar_gamma";"clear-day";0;0;7,1625;8,0975;89;1;18,7723;43,9627
2019-05-17 06:30:00;11,474;0;8,565;0,93;"szigetvar_gamma";"clear-day";0;0;7,475;8,565;116;1;27,7159;58,1052
2019-05-17 06:45:00;15,665;0;9,0325;0,92;"szigetvar_gamma";"clear-day";0;0;7,7875;9,0325;144;1;37,5778;72,3396
2019-05-17 07:00:00;20,754;0;9,5;0,91;"szigetvar_gamma";"clear-day";0;0;8,1;9,5;171;1;48,1059;86,6049
2019-05-17 07:15:00;25,842;0,0025;9,9575;0,8975;"szigetvar_gamma";"clear-day";0;0;8,3525;9,9575;199;1;59,1042;100,8401
2019-05-17 07:30:00;31,031;0,005;10,415;0,885;"szigetvar_gamma";"clear-day";0;0;8,605;10,415;226;1;70,4109;114,9843
2019-05-17 07:45:00;36,818;0,0075;10,8725;0,8725;"szigetvar_gamma";"clear-day";0;0;8,8575;10,8725;253;1;81,8889;128,9769
2019-05-17 08:00:00;34,822;0,01;11,33;0,86;"szigetvar_gamma";"clear-day";0;0;9,11;11,33;279;1;93,4196;142,758
2019-05-17 08:15:00;38,514;0,01;11,7275;0,8475;"szigetvar_gamma";"clear-day";0;0;9,2475;11,7275;304;1;105,043;156,2688
2019-05-17 08:30:00;49,889;0,01;12,125;0,835;"szigetvar_gamma";"clear-day";0;0;9,385;12,125;329;1;116,676;169,4514
2019-05-17 08:45:00;62,161;0,01;12,5225;0,8225;"szigetvar_gamma";"clear-day";0;0;9,5225;12,5225;353;1;128,0932;182,2493
2019-05-17 09:00:00;79,722;0,01;12,92;0,81;"szigetvar_gamma";"clear-day";0;0;9,66;12,92;376;1;139,2155;194,6078
2019-05-17 09:15:00;90,299;0,0125;13,285;0,795;"szigetvar_gamma";"clear-day";0;0;9,7375;13,285;398;1;149,972;206,4741
2019-05-17 09:30:00;102,172;0,015;13,65;0,78;"szigetvar_gamma";"clear-day";0;0;9,815;13,65;419;1;160,2984;217,7974
2019-05-17 09:45:00;129,511;0,0175;14,015;0,765;"szigetvar_gamma";"clear-day";0;0;9,8925;14,015;439;1;170,1362;228,5293
2019-05-17 10:00:00;174,012;0,02;14,38;0,75;"szigetvar_gamma";"clear-day";0;0;9,97;14,38;457;1;179,4321;238,6238
2019-05-17 10:15:00;199,456;0,025;14,675;0,74;"szigetvar_gamma";"clear-day";0;0;10,035;14,675;474;1;188,1375;248,0377
2019-05-17 10:30:00;236,174;0,03;14,97;0,73;"szigetvar_gamma";"clear-day";0;0;10,1;14,97;490;1;196,2088;256,7309
2019-05-17 10:45:00;271,096;0,035;15,265;0,72;"szigetvar_gamma";"clear-day";0;0;10,165;15,265;497;1;203,6055;264,6662
2019-05-17 11:00:00;297,338;0,04;15,56;0,71;"szigetvar_gamma";"clear-day";0;0;10,23;15,56;497;1;210,2906;271,8095
2019-05-17 11:15:00;188,38;0,06;15,715;0,705;"szigetvar_gamma";"clear-day";0;0;10,2925;15,715;497;1;216,1857;278,1305
2019-05-17 11:30:00;213,125;0,08;15,87;0,7;"szigetvar_gamma";"clear-day";0;0;10,355;15,87;497;1;221,263;283,6021
2019-05-17 11:45:00;204,544;0,1;16,025;0,695;"szigetvar_gamma";"clear-day";0;0;10,4175;16,025;497;1;225,545;288,2008
2019-05-17 12:00:00;185,586;0,12;16,18;0,69;"szigetvar_gamma";"clear-day";0;0;10,48;16,18;497;1;229,0115;291,9072
2019-05-17 12:15:00;181,396;0,145;16,2875;0,6875;"szigetvar_gamma";"clear-day";0;0;10,5325;16,2875;497;1;231,6462;294,7054
2019-05-17 12:30:00;201,95;0,17;16,395;0,685;"szigetvar_gamma";"clear-day";0;0;10,585;16,395;497;1;233,4365;296,5834
2019-05-17 12:45:00;210,83;0,195;16,5025;0,6825;"szigetvar_gamma";"clear-day";0;0;10,6375;16,5025;497;1;234,3742;297,5334
2019-05-17 13:00:00;273,69;0,22;16,61;0,68;"szigetvar_gamma";"clear-day";0;0;10,69;16,61;497;1;234,455;297,5513
2019-05-17 13:15:00;255,531;0,235;16,7825;0,675;"szigetvar_gamma";"clear-day";0;0;10,74;16,7825;497;1;233,6787;296,6371
2019-05-17 13:30:00;272,493;0,25;16,955;0,67;"szigetvar_gamma";"clear-day";0;0;10,79;16,955;497;1;232,0493;294,7947
2019-05-17 13:45:00;299,732;0,265;17,1275;0,665;"szigetvar_gamma";"clear-day";0;0;10,84;17,1275;497;1;229,5748;292,0323
2019-05-17 14:00:00;230,686;0,28;17,3;0,66;"szigetvar_gamma";"partly-cloudy-day";0;0;10,89;17,3;497;1;226,2674;288,3616
2019-05-17 14:15:00;219,81;0,2725;17,51;0,655;"szigetvar_gamma";"partly-cloudy-day";0;0;10,9525;17,51;497;1;222,1047;283,7984
2019-05-17 14:30:00;223,302;0,265;17,72;0,65;"szigetvar_gamma";"partly-cloudy-day";0;0;11,015;17,72;497;1;217,1068;278,3625
2019-05-17 14:45:00;221,506;0,2575;17,93;0,645;"szigetvar_gamma";"partly-cloudy-day";0;0;11,0775;17,93;493;1;211,3359;272,0771
2019-05-17 15:00:00;163,236;0,25;18,14;0,64;"szigetvar_gamma";"partly-cloudy-day";0;0;11,14;18,14;478;1;204,8198;264,9691
2019-05-17 15:15:00;213,325;0,2275;18,31;0,635;"szigetvar_gamma";"partly-cloudy-day";0;0;11,1925;18,31;462;1;197,5901;257,0693
2019-05-17 15:30:00;223,901;0,205;18,48;0,63;"szigetvar_gamma";"partly-cloudy-day";0;0;11,245;18,48;444;1;189,6825;248,4113
2019-05-17 15:45:00;202,05;0,1825;18,65;0,625;"szigetvar_gamma";"partly-cloudy-day";0;0;11,2975;18,65;424;1;181,1362;239,0324
2019-05-17 16:00:00;126,219;0,16;18,82;0,62;"szigetvar_gamma";"clear-day";0;0;11,35;18,82;404;1;171,9949;228,9729
2019-05-17 16:15:00;129,91;0,145;18,9;0,6175;"szigetvar_gamma";"clear-day";0;0;11,3825;18,9;382;1;162,3061;218,2758
2019-05-17 16:30:00;192,471;0,13;18,98;0,615;"szigetvar_gamma";"clear-day";0;0;11,415;18,98;359;1;152,1215;206,9871
2019-05-17 16:45:00;255,93;0,115;19,06;0,6125;"szigetvar_gamma";"clear-day";0;0;11,4475;19,06;335;1;141,4978;195,1551
2019-05-17 17:00:00;241,362;0,1;19,14;0,61;"szigetvar_gamma";"clear-day";0;0;11,48;19,14;311;1;130,4964;182,8306
2019-05-17 17:15:00;223,203;0,09;19,0575;0,615;"szigetvar_gamma";"clear-day";0;0;11,485;19,0575;285;1;119,2594;170,0664
2019-05-17 17:30:00;163,536;0,08;18,975;0,62;"szigetvar_gamma";"clear-day";0;0;11,49;18,975;259;1;107,8605;156,9172
2019-05-17 17:45:00;140,686;0,07;18,8925;0,625;"szigetvar_gamma";"clear-day";0;0;11,495;18,8925;233;1;96,3046;143,4394
2019-05-17 18:00:00;90,398;0,06;18,81;0,63;"szigetvar_gamma";"clear-day";0;0;11,5;18,81;206;1;84,6797;129,6908
2019-05-17 18:15:00;75,332;0,055;18,445;0,6425;"szigetvar_gamma";"clear-day";0;0;11,485;18,445;178;1;73,0846;115,7303
2019-05-17 18:30:00;52,583;0,05;18,08;0,655;"szigetvar_gamma";"clear-day";0;0;11,47;18,08;151;1;61,632;101,6177
2019-05-17 18:45:00;36,818;0,045;17,715;0,6675;"szigetvar_gamma";"clear-day";0;0;11,455;17,715;123;1;50,4516;87,4134
2019-05-17 19:00:00;33,425;0,04;17,35;0,68;"szigetvar_gamma";"clear-day";0;0;11,44;17,35;96;1;39,6957;73,1785
2019-05-17 19:15:00;16,164;0,0425;16,9375;0,6975;"szigetvar_gamma";"clear-day";0;0;11,4;16,9375;68;1;29,5479;58,9737
2019-05-17 19:30:00;11,075;0,045;16,525;0,715;"szigetvar_gamma";"clear-day";0;0;11,36;16,525;41;1;20,2364;44,86
2019-05-17 19:45:00;5,587;0,0475;16,1125;0,7325;"szigetvar_gamma";"clear-day";0;0;11,32;16,1125;14;1;12,0586;30,8979
2019-05-17 20:00:00;1,596;0,05;15,7;0,75;"szigetvar_gamma";"clear-day";0;0;11,28;15,7;0;1;5,4216;17,1472
2019-05-17 20:15:00;0,1;0,09;15,3525;0,7625;"szigetvar_gamma";"clear-day";0;0;11,205;15,3525;0;1;0,9574;3,9895
2019-05-17 20:30:00;0;0,13;15,005;0,775;"szigetvar_gamma";"clear-day";0;0;11,13;15,005;0;1;0;0
2019-05-17 20:45:00;0;0,17;14,6575;0,7875;"szigetvar_gamma";"clear-day";0;0;11,055;14,6575;0;1;0;0
2019-05-17 21:00:00;0;0,21;14,31;0,8;"szigetvar_gamma";"clear-night";0;0;10,98;14,31;0;1;0;0
2019-05-17 21:15:00;0;0,2675;13,9725;0,8125;"szigetvar_gamma";"clear-night";0;0;10,8775;13,9725;0;1;0;0
2019-05-17 21:30:00;0;0,325;13,635;0,825;"szigetvar_gamma";"clear-night";0;0;10,775;13,635;0;1;0;0
2019-05-17 21:45:00;0;0,3825;13,2975;0,8375;"szigetvar_gamma";"clear-night";0;0;10,6725;13,2975;0;1;0;0
2019-05-17 22:00:00;0;0,44;12,96;0,85;"szigetvar_gamma";"partly-cloudy-night";0;0;10,57;12,96;0;1;0;0
2019-05-17 22:15:00;0;0,4775;12,68;0,8625;"szigetvar_gamma";"partly-cloudy-night";0;0;10,47;12,68;0;1;0;0
2019-05-17 22:30:00;0;0,515;12,4;0,875;"szigetvar_gamma";"partly-cloudy-night";0;0;10,37;12,4;0;1;0;0
2019-05-17 22:45:00;0;0,5525;12,12;0,8875;"szigetvar_gamma";"partly-cloudy-night";0;0;10,27;12,12;0;1;0;0
2019-05-17 23:00:00;0;0,59;11,84;0,9;"szigetvar_gamma";"partly-cloudy-night";0;0;10,17;11,84;0;1;0;0
2019-05-17 23:15:00;0;0,6;11,6375;0,905;"szigetvar_gamma";"partly-cloudy-night";0;0;10,0625;11,6375;0;1;0;0
2019-05-17 23:30:00;0;0,61;11,435;0,91;"szigetvar_gamma";"partly-cloudy-night";0;0;9,955;11,435;0;1;0;0
2019-05-17 23:45:00;0;0,62;11,2325;0,915;"szigetvar_gamma";"partly-cloudy-night";0;0;9,8475;11,2325;0;1;0;0
2019-05-18 00:00:00;0;0,37;10,37;0,92;"szigetvar_gamma";"partly-cloudy-night";0;0;9,16;10,37;0;1;0;0
2019-05-18 00:15:00;0;0,395;10,275;0,9225;"szigetvar_gamma";"partly-cloudy-night";0;0;9,0775;10,01;0;1;0;0
2019-05-18 00:30:00;0;0,42;10,18;0,925;"szigetvar_gamma";"partly-cloudy-night";0;0;8,995;9,65;0;1;0;0
2019-05-18 00:45:00;0;0,445;10,085;0,9275;"szigetvar_gamma";"partly-cloudy-night";0;0;8,9125;9,29;0;1;0;0
2019-05-18 01:00:00;0;0,47;9,99;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;8,83;8,93;0;1;0;0
2019-05-18 01:15:00;0;0,4775;9,8975;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;8,77;8,825;0;1;0;0
2019-05-18 01:30:00;0;0,485;9,805;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;8,71;8,72;0;1;0;0
2019-05-18 01:45:00;0;0,4925;9,7125;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;8,65;8,615;0;1;0;0
2019-05-18 02:00:00;0;0,5;9,62;0,93;"szigetvar_gamma";"partly-cloudy-night";0;0;8,59;8,51;0;1;0;0
2019-05-18 02:15:00;0;0,47;9,51;0,935;"szigetvar_gamma";"partly-cloudy-night";0;0;8,535;8,36;0;1;0;0
2019-05-18 02:30:00;0;0,44;9,4;0,94;"szigetvar_gamma";"partly-cloudy-night";0;0;8,48;8,21;0;1;0;0
2019-05-18 02:45:00;0;0,41;9,29;0,945;"szigetvar_gamma";"partly-cloudy-night";0;0;8,425;8,06;0;1;0;0
2019-05-18 03:00:00;0;0,38;9,18;0,95;"szigetvar_gamma";"partly-cloudy-night";0;0;8,37;7,91;0;1;0;0
2019-05-18 03:15:00;0;0,3325;9,0975;0,9525;"szigetvar_gamma";"partly-cloudy-night";0;0;8,34;7,7775;0;1;0;0
2019-05-18 03:30:00;0;0,285;9,015;0,955;"szigetvar_gamma";"partly-cloudy-night";0;0;8,31;7,645;0;1;0;0
2019-05-18 03:45:00;0;0,2375;8,9325;0,9575;"szigetvar_gamma";"partly-cloudy-night";0;0;8,28;7,5125;0;1;0;0
2019-05-18 04:00:00;0;0,19;8,85;0,96;"szigetvar_gamma";"clear-night";0;0;8,25;7,38;0;1;0;0
2019-05-18 04:15:00;0;0,165;8,8775;0,9625;"szigetvar_gamma";"clear-night";0;0;8,305;7,38;0;1;0;0
2019-05-18 04:30:00;0;0,14;8,905;0,965;"szigetvar_gamma";"clear-night";0;0;8,36;7,38;0;1;0;0
2019-05-18 04:45:00;0;0,115;8,9325;0,9675;"szigetvar_gamma";"clear-night";0;0;8,415;7,38;0;1;0;0
2019-05-18 05:00:00;0,1;0,09;8,96;0,97;"szigetvar_gamma";"clear-night";0;0;8,47;7,38;0;1;0;0
2019-05-18 05:15:00;2,295;0,1025;9,1875;0,9675;"szigetvar_gamma";"clear-night";0;0;8,6625;7,6275;0;1;0;0
2019-05-18 05:30:00;7,084;0,115;9,415;0,965;"szigetvar_gamma";"clear-night";0;0;8,855;7,875;10;1;0,9058;3,9616
2019-05-18 05:45:00;12,672;0,1275;9,6425;0,9625;"szigetvar_gamma";"clear-night";0;0;9,0475;8,1225;36;1;5,0321;17,1101
2019-05-18 06:00:00;17,96;0,14;9,87;0,96;"szigetvar_gamma";"clear-day";0;0;9,24;8,37;63;1;11,1469;30,8626
2019-05-18 06:15:00;25,742;0,175;10,2825;0,9525;"szigetvar_gamma";"clear-day";0;0;9,52;9,1575;90;1;18,8052;44,827
2019-05-18 06:30:00;41,108;0,21;10,695;0,945;"szigetvar_gamma";"clear-day";0;0;9,8;9,945;118;1;27,6857;58,9437
2019-05-18 06:45:00;60,764;0,245;11,1075;0,9375;"szigetvar_gamma";"clear-day";0;0;10,08;10,7325;145;1;37,5171;73,1522
2019-05-18 07:00:00;84,911;0,28;11,52;0,93;"szigetvar_gamma";"partly-cloudy-day";0;0;10,36;11,52;173;1;48,0679;87,3917
2019-05-18 07:15:00;108,658;0,315;11,965;0,92;"szigetvar_gamma";"partly-cloudy-day";0;0;10,635;11,965;200;1;59,139;101,6013
2019-05-18 07:30:00;138,192;0,35;12,41;0,91;"szigetvar_gamma";"partly-cloudy-day";0;0;10,91;12,41;227;1;70,5588;115,7203
2019-05-18 07:45:00;166,928;0,385;12,855;0,9;"szigetvar_gamma";"partly-cloudy-day";0;0;11,185;12,855;254;1;82,1793;129,688
2019-05-18 08:00:00;203,447;0,42;13,3;0,89;"szigetvar_gamma";"partly-cloudy-day";0;0;11,46;13,3;280;1;93,872;143,4449
2019-05-18 08:15:00;242,36;0,4525;13,7725;0,8775;"szigetvar_gamma";"partly-cloudy-day";0;0;11,74;13,7725;306;1;105,4985;156,932
2019-05-18 08:30:00;223,203;0,485;14,245;0,865;"szigetvar_gamma";"partly-cloudy-day";0;0;12,02;14,245;331;1;116,9594;170,0916
2019-05-18 08:45:00;275,985;0,5175;14,7175;0,8525;"szigetvar_gamma";"partly-cloudy-day";0;0;12,3;14,7175;355;1;128,1949;182,8674
2019-05-18 09:00:00;292,948;0,55;15,19;0,84;"szigetvar_gamma";"partly-cloudy-day";0;0;12,58;15,19;378;1;139,1285;195,2048
2019-05-18 09:15:00;214,422;0,585;15,6725;0,83;"szigetvar_gamma";"partly-cloudy-day";0;0;12,8575;15,6725;400;1;149,691;207,051
2019-05-18 09:30:00;253,635;0,62;16,155;0,82;"szigetvar_gamma";"partly-cloudy-day";0;0;13,135;16,155;421;1;159,8195;218,3552
2019-05-18 09:45:00;227,892;0,655;16,6375;0,81;"szigetvar_gamma";"partly-cloudy-day";0;0;13,4125;16,6375;440;1;169,4566;229,0692
2019-05-18 10:00:00;165,132;0,69;17,12;0,8;"szigetvar_gamma";"partly-cloudy-day";0;0;13,69;17,12;459;1;178,5442;239,1471
2019-05-18 10:15:00;273,59;0,7025;17,575;0,7875;"szigetvar_gamma";"partly-cloudy-day";0;0;13,875;17,575;476;1;187,0338;248,5458
2019-05-18 10:30:00;245,852;0,715;18,03;0,775;"szigetvar_gamma";"partly-cloudy-day";0;0;14,06;18,03;491;1;194,8886;257,2251
2019-05-18 10:45:00;225,098;0,7275;18,485;0,7625;"szigetvar_gamma";"partly-cloudy-day";0;0;14,245;18,485;497;1;202,0692;265,148
2019-05-18 11:00:00;302,826;0,74;18,94;0,75;"szigetvar_gamma";"partly-cloudy-day";0;0;14,43;18,94;497;1;208,5405;272,2804
2019-05-18 11:15:00;356,007;0,715;19,27;0,7375;"szigetvar_gamma";"partly-cloudy-day";0;0;14,4575;19,27;497;1;214,2575;278,592
